class,light point,mean_red,mean_green,mean_blue,dark_point,point_size
BrownSpot,0,26.20639349489796,27.447106186224488,2.3937539859693877,2,0
BrownSpot,0,31.584024234693878,32.90174585459184,2.2534877232142856,1,111
BrownSpot,1,39.83852838010204,37.50093670280612,2.7436423788265305,2,0
BrownSpot,0,36.13008211096939,32.87290736607143,3.3003029336734695,1,11
BrownSpot,0,37.417649872448976,39.818339445153065,2.6291254783163267,1,9
BrownSpot,0,32.65716677295919,30.028758769132654,2.9718789859693877,1,16
BrownSpot,0,27.1285475127551,25.906708386479593,2.946827168367347,1,17
BrownSpot,0,40.72574537627551,38.34941007653061,3.4874242665816326,1,29
BrownSpot,1,32.78065210459184,32.60465162627551,3.3711535395408165,1,4
BrownSpot,0,26.287826849489797,25.454898756377553,2.655173788265306,0,19
BrownSpot,0,33.108956473214285,33.47931281887755,3.473014987244898,1,45
BrownSpot,0,23.976642219387756,24.557896205357142,2.6301020408163267,1,6
BrownSpot,1,21.785913584183675,21.7887037627551,2.6995575573979593,1,4
BrownSpot,1,17.23240194515306,16.7454759247449,2.5943279655612246,1,29
BrownSpot,0,35.790736607142854,35.058274872448976,5.100506218112245,1,43
BrownSpot,0,42.523517219387756,41.53754783163265,5.471540178571429,1,42
BrownSpot,0,32.977180325255105,34.144850127551024,3.3749601403061225,0,5
BrownSpot,0,30.961973852040817,29.65788424744898,5.498186383928571,1,7
BrownSpot,0,26.009267378826532,27.450135522959183,2.6657565369897958,1,25
BrownSpot,0,26.891741071428573,25.052953603316325,2.5808155293367347,1,6
BrownSpot,0,29.345444036989797,26.610471141581634,2.537488042091837,1,9
BrownSpot,0,29.762854751275512,26.584582270408163,2.573321906887755,2,0
BrownSpot,0,25.350526147959183,26.573022959183675,2.654595822704082,1,6
BrownSpot,0,19.639708227040817,18.63083944515306,1.5927734375,2,0
BrownSpot,0,29.752790178571427,26.737244897959183,2.260841836734694,1,118
BrownSpot,0,31.790816326530614,30.3831712372449,2.996611926020408,1,60
BrownSpot,0,19.66794882015306,18.257892219387756,1.6173867984693877,1,68
BrownSpot,0,23.734434789540817,21.691266741071427,1.8979791135204083,1,110
BrownSpot,0,29.795938297193878,26.041772959183675,2.111627072704082,0,109
BrownSpot,0,20.491350446428573,18.871512276785715,1.6444316007653061,2,0
BrownSpot,0,24.543207908163264,23.026805644132654,1.7269212372448979,1,101
BrownSpot,0,19.720503826530614,18.897979113520407,1.3666095344387754,1,27
BrownSpot,0,19.849210778061224,19.936045121173468,1.4780373086734695,1,19
BrownSpot,0,28.193140146683675,28.039640465561224,1.901028380102041,1,8
BrownSpot,1,30.70053411989796,29.990114795918366,5.311383928571429,1,10
BrownSpot,0,31.088488520408163,28.13408801020408,2.815349968112245,1,33
BrownSpot,0,37.26582429846939,36.62183115433673,5.801857461734694,1,71
BrownSpot,0,27.544005102040817,23.96677694515306,2.1329520089285716,1,114
BrownSpot,0,21.551498724489797,20.076869419642858,2.387775031887755,1,5
BrownSpot,0,27.198760363520407,24.1519850127551,2.502411511479592,1,3
BrownSpot,0,18.19501355229592,17.770667251275512,1.2085658482142858,1,20
BrownSpot,0,44.97729990433673,48.13685825892857,6.417370854591836,1,86
BrownSpot,0,39.67689732142857,42.305444834183675,5.987603635204081,1,100
BrownSpot,0,28.176917251275512,29.355608258928573,2.2129504145408165,2,0
BrownSpot,0,30.76201769770408,33.64857700892857,2.984195631377551,1,6
BrownSpot,0,33.791135204081634,35.543287627551024,6.617008131377551,1,13
BrownSpot,0,38.961296237244895,40.34231505102041,2.495017538265306,2,0
BrownSpot,0,25.644650829081634,26.157425860969386,3.8621651785714284,1,4
BrownSpot,1,33.518973214285715,36.591099330357146,3.1521444515306123,2,0
BrownSpot,0,41.00175382653061,40.8610690369898,2.451690051020408,1,7
BrownSpot,1,31.871372767857142,30.49053332270408,5.018375318877551,1,3
BrownSpot,0,23.954540019132654,28.013871173469386,2.663624043367347,1,39
BrownSpot,1,20.253208705357142,21.570890465561224,1.9373007015306123,1,10
BrownSpot,0,34.95396205357143,35.28794642857143,2.4617147640306123,0,3
BrownSpot,0,20.707509566326532,22.96613919005102,2.4870655293367347,2,0
BrownSpot,1,36.12089445153061,38.03960060586735,3.9654815051020407,1,21
BrownSpot,0,35.839524872448976,34.71771364795919,2.1027782206632653,2,0
BrownSpot,0,31.081891741071427,33.14114317602041,3.500099649234694,1,19
BrownSpot,0,33.25039859693877,36.647739955357146,2.987205038265306,1,18
BrownSpot,0,30.1396484375,33.54442362882653,3.0797393176020407,1,39
BrownSpot,1,20.251913265306122,22.606345663265305,1.656788105867347,1,9
BrownSpot,1,17.329380580357142,18.96161511479592,1.6001873405612246,1,20
BrownSpot,0,29.484952965561224,29.670101243622447,3.2458545918367347,1,7
BrownSpot,0,19.137476084183675,20.080476721938776,1.7706672512755102,1,5
BrownSpot,0,16.044642857142858,16.199936224489797,2.211933992346939,1,9
BrownSpot,1,20.205337213010203,23.04396524234694,1.455416932397959,2,0
BrownSpot,0,19.195890465561224,21.639170121173468,1.548907844387755,1,8
BrownSpot,0,27.5530931122449,28.239038584183675,3.680484693877551,1,7
BrownSpot,0,28.697823660714285,31.97429049744898,3.692761479591837,1,14
BrownSpot,0,25.21645806760204,26.26755819515306,2.2973533163265305,1,7
BrownSpot,0,13.756796077806122,13.762555803571429,1.6672911352040816,1,4
BrownSpot,1,31.32912149234694,35.65023118622449,3.078722895408163,0,74
BrownSpot,0,17.12432238520408,17.37075494260204,1.979312818877551,1,5
BrownSpot,0,16.872907366071427,18.00324856505102,1.655911192602041,1,4
BrownSpot,0,25.427873883928573,27.691685267857142,3.520587531887755,1,7
BrownSpot,0,25.391043526785715,27.195452008928573,3.3836694834183674,1,13
BrownSpot,0,23.873465401785715,26.414520886479593,3.38980787627551,1,7
BrownSpot,0,31.831453284438776,33.750956632653065,4.056580835459184,1,21
BrownSpot,0,28.451909279336736,30.096460459183675,3.672771843112245,1,16
BrownSpot,0,24.776446906887756,26.676877391581634,3.5066366390306123,1,11
BrownSpot,0,35.37958386479592,37.930783641581634,4.5483298788265305,1,17
BrownSpot,1,34.37462133290816,37.22012515943877,3.9664580676020407,1,28
BrownSpot,0,24.326271524234695,26.545001594387756,3.49625318877551,1,4
BrownSpot,1,33.76343271683673,35.958087531887756,4.2035833864795915,1,7
BrownSpot,0,38.724828603316325,40.913006218112244,4.731823979591836,1,22
BrownSpot,0,32.506178252551024,36.57401945153061,3.883111447704082,1,11
BrownSpot,0,30.43813775510204,34.799924266581634,3.7499601403061225,1,13
BrownSpot,1,33.854073660714285,36.27891820790816,3.973333864795918,1,34
BrownSpot,0,33.69874043367347,38.527562978316325,4.143315529336735,2,0
BrownSpot,1,31.110770089285715,33.24770806760204,3.501155931122449,2,0
BrownSpot,0,28.029815051020407,30.721739477040817,4.9145408163265305,1,14
BrownSpot,0,25.5865553252551,28.55986926020408,4.282007334183674,1,32
BrownSpot,0,26.319794323979593,29.180843431122447,4.393793845663265,1,15
BrownSpot,0,28.004623724489797,31.196867028061224,4.70573580994898,1,11
BrownSpot,1,29.427315848214285,33.14498963647959,5.023497289540816,1,31
BrownSpot,0,26.785674426020407,28.347755899234695,3.337093431122449,1,33
BrownSpot,0,27.4000318877551,30.491290656887756,4.6509088010204085,1,24
BrownSpot,0,28.201889349489797,31.422054368622447,4.613620057397959,2,0
BrownSpot,0,21.714365433673468,23.805106026785715,3.007633131377551,1,4
BrownSpot,0,23.760164221938776,26.368702168367346,3.373345822704082,1,6
BrownSpot,0,20.93682238520408,22.783262914540817,2.9084223533163267,1,7
BrownSpot,0,23.247628348214285,26.766163105867346,1.8849649234693877,1,88
BrownSpot,0,24.365951849489797,26.920400191326532,3.333286830357143,1,9
BrownSpot,0,30.402562978316325,35.23329878826531,2.235969387755102,1,12
BrownSpot,0,21.428790656887756,24.685925542091837,1.673389668367347,1,28
BrownSpot,0,20.500199298469386,22.2535475127551,2.0106226084183674,1,21
BrownSpot,0,27.990951849489797,31.28876355229592,4.022999043367347,1,3
BrownSpot,0,21.984793526785715,25.054846938775512,1.783541932397959,1,7
BrownSpot,0,33.22464923469388,32.84032206632653,3.620296556122449,1,9
BrownSpot,0,24.211116868622447,24.642737563775512,3.02913743622449,1,13
BrownSpot,0,31.284897161989797,30.744040975765305,3.4836575255102042,1,8
BrownSpot,0,19.281090561224488,20.48794244260204,2.746691645408163,1,74
BrownSpot,0,18.573700573979593,19.003667091836736,2.658482142857143,1,9
BrownSpot,0,27.210040656887756,28.468291613520407,2.4410873724489797,1,98
BrownSpot,0,18.347835618622447,20.181680484693878,2.6995575573979593,1,10
BrownSpot,0,17.600067761479593,19.760363520408163,2.603954081632653,1,6
BrownSpot,1,19.471639827806122,19.954061702806122,1.6846699617346939,1,17
BrownSpot,1,20.212830835459183,20.931740274234695,1.6406050701530612,2,0
BrownSpot,0,15.421117665816327,17.537248883928573,2.1564891581632653,1,49
BrownSpot,0,22.618383290816325,23.42450573979592,1.740314094387755,1,7
BrownSpot,1,42.06014827806123,37.23955676020408,5.026028380102041,1,19
BrownSpot,1,43.445671237244895,39.27877869897959,5.190031090561225,1,62
BrownSpot,1,21.98244180484694,23.19533242984694,1.8130978954081634,1,2
BrownSpot,1,28.775968590561224,29.539839764030614,1.873584980867347,1,20
BrownSpot,0,47.40112802933673,43.443239795918366,4.71793287627551,1,8
BrownSpot,1,28.091796875,28.52411511479592,1.8369339923469388,1,7
BrownSpot,0,40.17964764030612,36.629763233418366,4.434530452806122,1,65
BrownSpot,0,35.018973214285715,35.440349968112244,3.040636957908163,1,15
BrownSpot,0,37.009486607142854,36.28204719387755,3.795380261479592,1,45
BrownSpot,0,30.324318399234695,29.332469706632654,3.1779536033163267,1,30
BrownSpot,0,42.97478874362245,40.759685905612244,5.594308035714286,1,8
BrownSpot,0,48.49497767857143,46.18124202806123,6.314672353316326,1,42
BrownSpot,0,35.081672512755105,33.314732142857146,3.9989636479591835,2,0
BrownSpot,0,36.404316804846935,34.784937021683675,4.638731664540816,1,5
BrownSpot,0,33.24559550382653,33.68983179209184,2.889728156887755,1,14
BrownSpot,0,43.266920440051024,38.9006497130102,3.793327487244898,0,2
BrownSpot,0,42.4079440369898,38.59789540816327,3.753547512755102,0,22
BrownSpot,0,35.782445790816325,33.72867506377551,3.414959343112245,1,9
BrownSpot,0,41.179368622448976,37.647580516581634,4.389548788265306,1,52
BrownSpot,0,37.54175302933673,34.0739596619898,4.153718909438775,1,3
BrownSpot,1,34.76040338010204,38.060566804846935,3.793068399234694,1,8
BrownSpot,0,37.32274394132653,40.132453762755105,3.837093431122449,1,11
BrownSpot,0,35.07314253826531,31.63934948979592,2.6082788584183674,1,55
BrownSpot,2,16.41274713010204,21.495336415816325,2.72281568877551,1,5
BrownSpot,0,36.457888233418366,33.286491549744895,3.592494419642857,1,62
BrownSpot,0,25.950733418367346,23.267697704081634,2.534618144132653,1,14
BrownSpot,0,32.75015943877551,29.328324298469386,3.150490274234694,1,16
BrownSpot,0,15.93018574617347,13.538026147959183,2.4068080357142856,1,5
BrownSpot,0,26.586415816326532,23.171954719387756,4.453204719387755,1,9
BrownSpot,1,31.303431919642858,27.478675063775512,5.152582908163265,1,83
BrownSpot,0,14.817263233418368,12.693917410714286,1.9150988520408163,1,29
BrownSpot,0,33.544842155612244,37.06128427933673,3.679308832908163,1,11
BrownSpot,2,8.595623405612244,16.055843431122447,1.7641501913265305,2,0
BrownSpot,2,6.8974609375,11.20589524872449,1.633350605867347,1,6
BrownSpot,2,8.685128348214286,16.397620376275512,1.8701171875,2,0
BrownSpot,2,9.609095982142858,15.765764508928571,2.1032565369897958,2,0
BrownSpot,2,8.099469866071429,14.856963488520408,1.848812181122449,2,0
BrownSpot,0,17.212950414540817,14.555903220663266,2.4435985331632653,1,49
BrownSpot,0,21.339564732142858,17.46516262755102,5.883370535714286,1,14
BrownSpot,2,10.006377551020408,17.900430484693878,2.232601243622449,2,0
BrownSpot,1,21.784339126275512,36.8688815369898,4.617586096938775,1,9
BrownSpot,1,14.167829241071429,26.854532047193878,2.6218710140306123,2,0
BrownSpot,0,15.96109693877551,25.812260841836736,3.2808314732142856,1,42
BrownSpot,2,12.3896484375,21.346839126275512,3.293765943877551,1,34
BrownSpot,1,13.00554049744898,21.86752630739796,2.75765306122449,1,46
BrownSpot,1,16.752411511479593,32.92315051020408,1.3779496173469388,1,11
BrownSpot,2,11.560028698979592,20.62205038265306,3.0267857142857144,1,32
BrownSpot,0,12.012316645408163,23.290876116071427,1.9127670599489797,2,0
BrownSpot,0,11.319614955357142,20.719925860969386,1.9676737882653061,2,0
BrownSpot,1,20.38347018494898,28.843610491071427,4.576132015306122,2,0
BrownSpot,0,9.572943239795919,19.313217474489797,1.4267976721938775,2,0
BrownSpot,1,10.195830676020408,19.526207748724488,1.848094706632653,2,0
BrownSpot,0,10.05680006377551,17.416753029336736,1.9432597257653061,1,7
BrownSpot,0,10.686722735969388,17.69333944515306,2.726203762755102,1,14
BrownSpot,0,8.703244579081632,13.931421396683673,1.3182995854591837,1,11
BrownSpot,0,10.571249202806122,16.989696269132654,1.5021524234693877,2,0
BrownSpot,0,15.740194515306122,22.427993463010203,3.173748405612245,1,2
BrownSpot,1,12.437380420918368,19.956772161989797,2.6766183035714284,1,18
BrownSpot,0,13.10303730867347,22.9368821747449,1.648178411989796,1,3
BrownSpot,0,10.326271524234693,18.26985012755102,2.533482142857143,1,11
BrownSpot,0,13.055564413265307,20.140545280612244,3.2183514030612246,1,9
BrownSpot,0,12.251654177295919,18.685267857142858,2.0266063456632653,1,3
BrownSpot,1,18.827427455357142,20.546815210459183,4.4672951211734695,1,5
BrownSpot,0,6.38785475127551,11.461057079081632,1.1272520727040816,2,0
BrownSpot,1,38.57696906887755,43.24150988520408,7.679906728316326,2,0
BrownSpot,0,10.78663105867347,18.606963488520407,1.532405931122449,2,0
BrownSpot,1,10.21045918367347,17.26592394770408,1.4260204081632653,2,0
BrownSpot,1,10.0751953125,17.48602917729592,1.394351881377551,2,0
BrownSpot,1,11.121014030612244,19.610530931122447,1.4426618303571428,2,0
BrownSpot,0,32.95639349489796,35.85772082270408,8.339405293367347,1,8
BrownSpot,0,20.56544961734694,24.7447584502551,3.5081513073979593,1,12
BrownSpot,0,49.31776147959184,48.111108896683675,9.80355149872449,0,3
BrownSpot,1,22.964006696428573,26.241968271683675,4.341079400510204,1,49
BrownSpot,0,28.321508290816325,26.861786511479593,1.9249242665816326,1,8
BrownSpot,0,26.630301339285715,19.136120854591837,2.0354153380102042,1,16
BrownSpot,1,19.957091039540817,24.696787308673468,3.9301060267857144,1,4
BrownSpot,0,18.740035076530614,21.335080516581634,2.759327168367347,1,6
BrownSpot,0,19.17155612244898,21.942582110969386,3.570332429846939,1,56
BrownSpot,0,19.916194993622447,22.172054368622447,2.8106066645408165,1,3
BrownSpot,0,48.31816007653061,43.68789859693877,3.6539580676020407,1,10
BrownSpot,0,34.45260682397959,33.611208545918366,4.178631218112245,1,40
BrownSpot,0,47.65800382653061,45.32196667729592,3.8839086415816326,0,20
BrownSpot,1,31.312061543367346,23.181680484693878,6.567462531887755,1,34
BrownSpot,0,36.9592434630102,32.393973214285715,2.9952566964285716,0,20
BrownSpot,0,28.709582270408163,28.141641422193878,2.6707788584183674,1,3
BrownSpot,0,31.946209343112244,28.610730229591837,2.8317123724489797,1,8
BrownSpot,0,26.12501992984694,23.699437978316325,2.4836176658163267,1,16
BrownSpot,1,33.10562818877551,29.430385044642858,2.4849330357142856,1,9
BrownSpot,0,29.794642857142858,31.366071428571427,2.6644013073979593,1,12
BrownSpot,1,16.2161790497449,15.6357421875,1.986407844387755,1,14
BrownSpot,0,36.776287468112244,35.871213329081634,3.6044323979591835,2,0
BrownSpot,1,19.989656409438776,19.63771524234694,1.9820432079081634,2,0
BrownSpot,0,27.644610969387756,28.12599649234694,3.7249282525510203,1,19
BrownSpot,0,40.794602997448976,40.267797353316325,2.5669044961734695,1,8
BrownSpot,0,52.97544642857143,51.03266501913265,2.9665975765306123,1,9
BrownSpot,0,42.284299266581634,35.49868463010204,2.8757573341836733,1,12
BrownSpot,1,35.629603794642854,27.967016103316325,3.611846301020408,1,6
BrownSpot,0,43.915995695153065,37.23716517857143,2.4923270089285716,1,7
BrownSpot,1,33.76000478316327,27.77863919005102,2.0380261479591835,1,4
BrownSpot,1,34.94806281887755,29.678631218112244,2.22152024872449,0,6
BrownSpot,2,8.49984056122449,9.385881696428571,2.555305325255102,2,0
BrownSpot,2,4.653439891581633,4.83382493622449,1.6969068877551021,1,4
BrownSpot,2,12.60790019132653,12.838309151785714,1.0517777423469388,1,9
BrownSpot,1,22.77018893494898,24.580536511479593,7.026008450255102,1,4
BrownSpot,1,6.0737603635204085,6.14453125,1.8476961096938775,2,0
BrownSpot,1,9.03531568877551,10.077068718112244,1.138412786989796,1,11
BrownSpot,0,24.427834024234695,26.260821906887756,8.012994260204081,1,5
BrownSpot,1,9.01008450255102,10.011758609693878,1.1136001275510203,1,7
BrownSpot,1,3.894610969387755,4.084163743622449,1.5235371492346939,2,0
BrownSpot,2,8.141741071428571,8.860331632653061,2.5451411033163267,2,0
BrownSpot,1,10.125518176020408,9.664461096938776,2.0427096619897958,2,0
BrownSpot,2,6.288922991071429,5.07746731505102,0.7648278061224489,1,13
BrownSpot,1,10.46990593112245,10.083067602040817,2.1947345344387754,2,0
BrownSpot,2,6.3285833864795915,5.2212213010204085,0.8464205994897959,1,13
BrownSpot,1,10.879484215561224,10.387974330357142,2.337213010204082,1,3
BrownSpot,0,12.43474968112245,12.746711575255102,1.0229392538265305,1,7
BrownSpot,0,15.130440848214286,15.098353794642858,1.365951849489796,1,10
BrownSpot,1,12.82503587372449,13.201450892857142,1.040935905612245,1,8
BrownSpot,2,7.877311862244898,8.603635204081632,0.8585180165816326,2,0
BrownSpot,2,7.528918207908164,6.254623724489796,0.7826450892857143,1,6
BrownSpot,2,9.617127710459183,10.278599330357142,0.8920400191326531,1,14
BrownSpot,2,12.11312181122449,12.464485012755102,1.259426817602041,1,24
BrownSpot,1,12.993941326530612,12.918726084183673,1.1729512117346939,1,5
BrownSpot,0,8.713608099489797,9.241111288265307,0.8009606186224489,2,0
BrownSpot,1,8.683195153061224,9.727319834183673,1.2518136160714286,2,0
BrownSpot,2,25.561045121173468,27.350685586734695,1.6650589923469388,2,0
BrownSpot,2,10.158322704081632,11.169164540816327,1.1057876275510203,1,9
BrownSpot,2,12.17464524872449,12.123126594387756,0.9776985012755102,1,16
BrownSpot,2,7.855867346938775,8.572006536989797,0.8052654655612245,2,0
BrownSpot,2,9.104272959183673,10.262914540816327,0.8270687181122449,2,0
BrownSpot,2,9.49382174744898,9.95818718112245,0.9136439732142857,2,0
BrownSpot,1,14.997429049744898,18.517358896683675,1.1972257653061225,1,43
BrownSpot,2,9.982142857142858,10.835837850765307,0.8999123086734694,1,12
BrownSpot,0,12.532146843112244,21.2822265625,2.23746412627551,2,0
BrownSpot,0,11.927933673469388,15.183015784438776,0.9107142857142857,1,25
BrownSpot,1,4.912408322704081,4.321827168367347,1.7123126594387754,1,9
BrownSpot,2,8.508749202806122,8.891183035714286,0.8549705038265306,2,0
BrownSpot,2,8.78956074617347,9.813715720663266,0.9669363839285714,1,7
BrownSpot,0,10.877949617346939,13.872608418367347,0.9652622767857143,1,23
BrownSpot,1,8.70248724489796,14.13299186862245,1.578045280612245,2,0
BrownSpot,2,12.482421875,13.560008769132653,1.0393415178571428,2,0
BrownSpot,1,9.363540338010203,13.860909598214286,2.254703443877551,2,0
BrownSpot,2,8.849350286989797,11.423628826530612,0.7724410076530612,2,0
BrownSpot,0,13.97233737244898,25.585359534438776,2.512416294642857,1,2
BrownSpot,2,10.445013552295919,12.254663584183673,1.0847417091836735,2,0
BrownSpot,0,17.96255181760204,19.047373246173468,2.846221301020408,1,6
BrownSpot,1,10.576311383928571,13.806660554846939,0.7824059311224489,1,61
BrownSpot,1,13.621791294642858,13.128647161989797,1.3092912946428572,1,11
BrownSpot,2,6.39192044005102,8.018594547193878,0.9293088329081632,2,0
BrownSpot,0,31.31154336734694,31.916753029336736,6.310247927295919,0,13
BrownSpot,1,9.899613360969388,19.363719706632654,1.349270567602041,1,3
Hispa,0,9.340401785714286,10.807995854591837,1.9097377232142858,2,0
Hispa,0,11.365692761479592,13.193478954081632,2.1059470663265305,2,0
Hispa,0,7.620216836734694,9.74057318239796,1.9235291772959184,2,0
Hispa,1,8.55990911989796,10.136997767857142,1.756915656887755,2,0
Hispa,1,14.060845822704081,16.253188775510203,3.1350047831632653,1,5
Hispa,1,4.377830038265306,5.64453125,0.9140824298469388,2,0
Hispa,1,8.755261479591837,12.53238600127551,1.3171835140306123,2,0
Hispa,2,6.939074457908164,8.687061543367347,1.057876275510204,2,0
Hispa,1,10.279974489795919,13.07244499362245,1.2417091836734695,2,0
Hispa,2,4.3618263711734695,6.163384885204081,0.8363360969387755,2,0
Hispa,2,8.133709343112244,10.262137276785714,1.2100007971938775,2,0
Hispa,1,11.07260443239796,13.82680963010204,2.101383131377551,1,5
Hispa,1,9.95671237244898,12.891322544642858,1.5548070790816326,2,0
Hispa,1,12.381118463010203,14.747767857142858,1.9428411989795917,2,0
Hispa,0,10.5771484375,11.605608258928571,1.849270567602041,2,0
Hispa,1,15.633011798469388,19.25615832270408,2.0466757015306123,1,33
Hispa,1,6.285415338010204,7.81819993622449,1.1508490114795917,2,0
Hispa,2,9.86670918367347,11.8505859375,1.3483936543367347,1,4
Hispa,1,6.345603475765306,7.879623724489796,1.2166772959183674,2,0
Hispa,0,18.745974170918366,18.471779336734695,3.7579520089285716,1,2
Hispa,1,9.337631536989797,11.667390784438776,1.4529257015306123,1,3
Hispa,1,10.725546077806122,12.983179209183673,1.4194634885204083,2,0
Hispa,1,9.80389030612245,12.278619260204081,1.528499681122449,2,0
Hispa,1,11.287707270408163,13.43195950255102,1.491470025510204,2,0
Hispa,1,8.502212213010203,10.491749043367347,1.2454360650510203,2,0
Hispa,2,6.580337213010204,8.178431919642858,1.1465242346938775,2,0
Hispa,1,6.110391422193878,7.843789859693878,1.057796556122449,2,0
Hispa,0,25.629962531887756,31.39126275510204,2.8500079719387754,2,0
Hispa,1,6.964425223214286,8.370794802295919,1.1750438456632653,1,6
Hispa,1,5.206293845663265,6.651347257653061,0.8559470663265306,2,0
Hispa,1,13.672492825255102,15.920220822704081,1.546077806122449,2,0
Hispa,0,15.608856823979592,17.911371970663264,2.6083984375,2,0
Hispa,1,14.717873086734693,17.223074776785715,2.1936782525510203,1,5
Hispa,1,7.464923469387755,8.786810427295919,1.2023078762755102,1,2
Hispa,1,13.289580676020408,14.976502710459183,1.7195272640306123,2,0
Hispa,1,7.703164859693878,8.82828443877551,1.1682676977040816,1,4
Hispa,1,11.565947863520408,13.165477519132653,1.6962691326530612,2,0
Hispa,1,8.62320631377551,10.203543526785714,1.325633769132653,2,0
Hispa,1,10.172134088010203,13.463468590561224,1.5065170599489797,1,2
Hispa,1,15.937779017857142,19.79099569515306,1.9016063456632653,2,0
Hispa,1,16.028479751275512,20.578902264030614,2.266242825255102,2,0
Hispa,1,17.819893973214285,21.113998724489797,2.2983298788265305,2,0
Hispa,1,6.080456792091836,7.208266900510204,1.1002272002551021,2,0
Hispa,1,9.915577168367347,12.733438297193878,1.6717753507653061,2,0
Hispa,1,7.360431281887755,8.814811862244898,1.281329719387755,2,0
Hispa,1,8.378487723214286,10.269909917091837,1.5625996492346939,1,7
Hispa,1,6.875239158163265,8.50603874362245,1.3611088966836735,2,0
Hispa,1,8.430903220663266,9.820571588010203,1.334064094387755,1,15
Hispa,1,8.459502551020408,9.81706393494898,1.1640625,2,0
Hispa,1,8.818877551020408,10.753288424744898,1.117904974489796,2,0
Hispa,2,9.456971460459183,12.663683832908163,1.7843191964285714,2,0
Hispa,1,8.930245535714286,11.116808832908163,1.2936463647959184,1,3
Hispa,1,12.868223852040817,16.921795280612244,2.247448979591837,1,3
Hispa,1,8.847755899234693,11.810666454081632,1.5705317283163265,2,0
Hispa,0,10.185427295918368,12.411571269132653,1.8205915178571428,1,3
Hispa,1,9.332788584183673,11.898995535714286,1.7489636479591837,2,0
Hispa,1,9.37434231505102,12.027941645408163,1.7763472576530612,1,3
Hispa,1,9.378467793367347,12.07471699617347,1.5853595344387754,2,0
Hispa,1,10.437460140306122,13.208107461734693,1.988998724489796,2,0
Hispa,0,11.47231744260204,13.179727359693878,1.5091079400510203,1,26
Hispa,1,11.460658482142858,14.075773278061224,1.580337213010204,2,0
Hispa,1,9.880899234693878,13.716418207908163,1.8773317920918366,2,0
Hispa,0,12.501753826530612,15.008828922193878,2.021783322704082,1,4
Hispa,1,7.037886639030612,8.710518973214286,1.434749681122449,2,0
Hispa,1,7.472935267857143,9.376415019132653,1.2249681122448979,1,9
Hispa,1,9.954480229591837,12.25229193239796,1.4817442602040816,1,9
Hispa,1,5.551638233418367,6.565190529336735,1.2077885841836735,2,0
Hispa,1,10.730608258928571,13.902124521683673,1.3804607780612246,2,0
Hispa,1,10.379603794642858,13.95737005739796,1.3231026785714286,2,0
Hispa,1,6.559869260204081,10.258011798469388,1.0661870216836735,2,0
Hispa,1,7.92902981505102,11.065469547193878,1.2320232780612246,2,0
Hispa,1,17.2880859375,21.33037707270408,2.896763392857143,2,0
Hispa,1,10.155253507653061,13.707071109693878,1.3618861607142858,2,0
Hispa,1,8.212870695153061,11.131636639030612,1.357959980867347,2,0
Hispa,1,12.405353156887756,15.11979830994898,1.4726363201530612,2,0
Hispa,1,8.65545280612245,11.75324856505102,1.3569435586734695,2,0
Hispa,2,8.58316725127551,13.113301179846939,1.0578962053571428,2,0
Hispa,2,5.459323182397959,7.920101243622449,0.7438416772959183,2,0
Hispa,2,7.934211575255102,11.39959343112245,1.4335538903061225,2,0
Hispa,1,9.91764987244898,13.726263552295919,1.3268295599489797,2,0
Hispa,1,9.413803411989797,12.35122369260204,1.5504225127551021,2,0
Hispa,1,12.80404974489796,14.211176658163266,1.8188576211734695,1,35
Hispa,1,9.892059948979592,12.425761320153061,1.4674545599489797,2,0
Hispa,0,10.65461575255102,12.30809550382653,1.6183633609693877,1,43
Hispa,1,10.421974649234693,12.60726243622449,1.6685666454081634,1,8
Hispa,1,8.960339604591837,10.647082270408163,1.5513592155612246,1,6
Hispa,2,6.385164221938775,8.06022799744898,1.2905970982142858,2,0
Hispa,1,12.644092793367347,15.150350765306122,2.0719268176020407,2,0
Hispa,1,5.807059151785714,7.146265146683674,1.1401267538265305,1,4
Hispa,2,11.397062340561224,14.294722576530612,1.325534119897959,1,7
Hispa,0,12.748086734693878,12.028021364795919,3.761120854591837,1,97
Hispa,0,33.999880420918366,34.95523756377551,5.974689094387755,1,7
Hispa,1,16.063416772959183,20.346261160714285,2.551857461734694,0,4
Hispa,0,22.147421077806122,23.107959980867346,5.29035794005102,1,106
Hispa,2,4.415915975765306,5.833306760204081,0.9231903698979592,2,0
Hispa,1,11.06574856505102,13.104731345663266,1.832669005102041,2,0
Hispa,1,8.329380580357142,11.13149713010204,1.2882055165816326,2,0
Hispa,1,8.00227200255102,9.954699457908163,1.2719626913265305,1,5
Hispa,2,10.660235969387756,13.374382174744898,1.288883131377551,2,0
Hispa,1,11.36798469387755,14.321647799744898,1.3377511160714286,2,0
Hispa,1,7.398038903061225,8.891342474489797,1.1720145089285714,2,0
Hispa,2,16.568140146683675,20.966577646683675,2.6538185586734695,2,0
Hispa,2,10.777403539540817,14.218690210459183,1.991131218112245,2,0
Hispa,2,8.366928411989797,10.683075573979592,2.2331792091836733,1,5
Hispa,2,7.2593072385204085,9.228435905612244,1.4955755739795917,2,0
Hispa,2,6.99186862244898,8.088030133928571,1.639728156887755,1,3
Hispa,2,7.727818080357143,10.726363201530612,1.2288345025510203,2,0
